sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:02:18_077 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
126,193007084,178.946686,-72.378571,-30.156635
127,193023751,178.951736,-72.382294,-30.157085
128,193040418,178.955231,-72.382195,-30.149626
129,193057085,178.953857,-72.382736,-30.134024
130,193073752,178.943848,-72.382454,-30.133614
131,193090419,178.955521,-72.383095,-30.109848
132,193107086,178.969147,-72.382729,-30.092468
133,193123753,178.969788,-72.365234,-30.083296
134,193140420,178.974670,-72.342949,-30.056252
135,193157087,178.988693,-72.314156,-30.041874
136,193173754,178.987244,-72.297188,-30.001230
137,193190421,178.983337,-72.289261,-29.972521
138,193207088,178.976410,-72.290794,-179.024902
139,193223755,178.976105,-72.276573,-178.993423
140,193240422,178.988892,-72.257362,-179.009277
141,193257089,179.010483,-72.241089,-179.045792
142,193273756,179.028000,-72.218781,-179.132462
143,193290423,179.040543,-72.196381,-179.134857
144,193307090,179.063721,-72.165474,-179.137085
145,193323757,179.082703,-72.121803,-179.137909
146,193340424,179.093933,-72.076424,-179.107407
147,193357091,179.113449,-72.044350,-179.079514
148,193373758,179.131012,-72.008614,-179.024490
149,193390425,179.140381,-71.967606,-179.005234
150,193407092,179.162125,-71.927750,-178.999237
151,193423759,179.188477,-71.883026,-179.014069
152,193440426,179.213882,-71.844551,-179.033234
153,193457093,179.223068,-71.811150,-179.055893
154,193473760,179.230301,-71.783760,-179.083206
155,193490427,179.237915,-71.759956,-179.105133
156,193507094,179.248734,-71.730576,-179.094864
157,193523761,179.273239,-71.707428,-179.081894
158,193540428,179.293076,-71.679085,-179.047791
159,193557095,179.314438,-71.662025,-178.999039
160,193573762,179.328522,-71.650650,-178.951782
161,193590429,179.344635,-71.640358,-178.898346
162,193607096,179.365509,-71.618690,-178.871994
163,193623763,179.387512,-71.593300,-178.882675
164,193640430,179.415085,-71.570381,-178.889450
165,193657097,179.424194,-71.551331,-178.918015
166,193673764,179.435959,-71.533058,-178.954803
167,193690431,179.451309,-71.515854,-178.980621
168,193707098,179.471405,-71.492661,-179.008240
169,193723765,179.489059,-71.468605,-179.030289
170,193740432,179.514496,-71.445580,-179.035355
171,193757099,179.535019,-71.428627,-179.063538
172,193773766,179.539154,-71.417358,-179.073456
173,193790433,179.552643,-71.415016,-179.100159
174,193807100,179.571365,-71.409836,-179.142929
175,193823767,179.589264,-71.405586,-179.196320
176,193840434,179.605240,-71.400246,-179.244461
177,193857101,179.617142,-71.396675,-179.282333
178,193873768,179.611008,-71.398285,-179.326370
179,193890435,179.616425,-71.409126,-179.385910
180,193907102,179.633423,-71.424973,-179.424271
181,193923769,179.653229,-71.443520,-179.465912
182,193940436,179.669861,-71.464378,-179.494171
183,193957103,179.680527,-71.485603,-179.527206
184,193973770,179.687393,-71.511200,-179.535706
185,193990437,179.702087,-71.544708,-179.570465
186,194007104,179.714539,-71.577477,-179.602951
187,194023771,179.742294,-71.601746,-179.645111
188,194040438,179.767014,-71.631393,-179.684891
189,194057105,179.788666,-71.656288,-179.712006
190,194073772,179.795013,-71.673317,-179.714554
191,194090439,179.785492,-71.683762,-179.706253
192,194107106,179.798004,-71.695366,-179.695419
193,194123773,179.811050,-71.706810,-179.690643
194,194140440,179.805756,-71.713196,-179.643860
195,194157107,179.806046,-71.725296,-179.629776
196,194173774,179.812241,-71.737228,-179.620071
197,194190441,179.805389,-71.744843,-179.600006
198,194207108,179.788574,-71.751511,-179.555923
199,194223775,179.763184,-71.749748,-179.522980
200,194240442,179.751846,-71.765785,-179.508881
201,194257109,179.738800,-71.785072,-179.469772
202,194273776,179.725281,-71.804581,-179.447693
203,194290443,179.717438,-71.817047,-179.419418
