sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:02:18_072 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
223,207351063,145.801422,-81.688919,-147.271683
224,207367730,145.649475,-81.690620,-147.141541
225,207384397,145.503586,-81.695107,-147.015228
226,207401064,145.347916,-81.705002,-146.886276
227,207417731,145.174500,-81.718033,-146.755508
228,207434398,144.979645,-81.735451,-146.615433
229,207451065,144.788116,-81.755333,-146.477264
230,207467732,144.581985,-81.777039,-146.330444
231,207484399,144.393661,-81.797455,-146.160492
232,207501066,144.222168,-81.817963,-145.986862
233,207517733,144.026306,-81.838509,-145.794174
234,207534400,143.855103,-81.855171,-145.629700
235,207551067,143.693024,-81.870949,-145.468155
236,207567734,143.558044,-81.884613,-145.325607
237,207584401,143.479416,-81.892525,-145.236435
238,207601068,143.412277,-81.899498,-145.167435
239,207617735,143.377960,-81.904495,-145.122589
240,207634402,143.328262,-81.913155,-145.083801
241,207651069,143.291794,-81.919884,-145.077133
242,207667736,143.243256,-81.928223,-145.057159
243,207684403,143.208954,-81.939682,-145.041718
244,207701070,143.189926,-81.948601,-145.030319
245,207717737,143.172607,-81.958099,-145.023773
246,207734404,143.145981,-81.970634,-145.015503
247,207751071,143.098129,-81.985435,-144.989136
248,207767738,143.087494,-81.999825,-145.003326
249,207784405,143.058228,-82.017685,-144.986633
250,207801072,143.017227,-82.034378,-144.985916
251,207817739,142.996246,-82.049049,-144.992996
252,207834406,142.979797,-82.066422,-145.000443
253,207851073,142.942902,-82.079903,-145.006470
254,207867740,142.903961,-82.095207,-145.001495
255,207884407,142.900391,-82.105515,-145.010239
256,207901074,142.874649,-82.118584,-145.004059
257,207917741,142.883240,-82.124840,-145.005661
258,207934408,142.904190,-82.127602,-145.032837
259,207951075,142.930206,-82.133385,-145.056534
260,207967742,142.944626,-82.134834,-145.070343
261,207984409,142.968063,-82.136452,-145.095261
262,208001076,143.001846,-82.139351,-145.119537
263,208017743,143.044754,-82.140747,-145.157471
264,208034410,143.121765,-82.137131,-145.217239
265,208051077,143.170654,-82.136703,-145.273285
266,208067744,143.229797,-82.134262,-145.347168
267,208084411,143.334930,-82.131348,-145.448517
268,208101078,143.475082,-82.129074,-145.547592
269,208117745,143.558655,-82.127678,-145.632523
270,208134412,143.641251,-82.125580,-145.719208
271,208151079,143.678574,-82.128426,-145.770889
272,208167746,143.726105,-82.132393,-145.816925
273,208184413,143.805237,-82.137733,-145.867477
274,208201080,143.811707,-82.145706,-145.888412
275,208217747,143.846115,-82.152626,-145.911423
276,208234414,143.853409,-82.162590,-145.914093
277,208251081,143.864441,-82.172134,-145.920715
278,208267748,143.886383,-82.180519,-145.932327
279,208284415,143.895905,-82.188400,-145.950134
280,208301082,143.893967,-82.198479,-145.966446
281,208317749,143.971664,-82.202301,-146.014404
282,208334416,144.002563,-82.210136,-146.044235
283,208351083,144.079865,-82.213287,-146.103104
284,208367750,144.124619,-82.219040,-146.151138
285,208384417,144.187302,-82.222290,-146.221863
286,208401084,144.283157,-82.226860,-146.288910
287,208417751,144.377670,-82.231186,-146.363144
288,208434418,144.432999,-82.235909,-146.419815
289,208451085,144.529068,-82.236389,-146.511703
290,208467752,144.621552,-82.240311,-146.593109
291,208484419,144.761688,-82.240250,-146.697479
292,208501086,144.866089,-82.240410,-146.811890
293,208517753,144.986557,-82.240150,-146.921478
294,208534420,145.128189,-82.239777,-147.038025
295,208551087,145.244186,-82.245110,-147.146576
296,208567754,145.366806,-82.249588,-147.251862
297,208584421,145.480484,-82.257576,-147.369629
298,208601088,145.579971,-82.268356,-147.453293
299,208617755,145.693542,-82.281158,-147.537415
300,208634422,145.797760,-82.295158,-147.615540
301,208651089,145.877686,-82.311424,-147.682404
302,208667756,145.945755,-82.327194,-147.741501
303,208684423,146.015427,-82.339607,-147.778061
304,208701090,146.070602,-82.352585,-147.820450
305,208717757,146.115143,-82.364937,-147.859238
306,208734424,146.157761,-82.375534,-147.910233
307,208751091,146.224762,-82.387741,-147.968048
308,208767758,146.309784,-82.400154,-148.041870
309,208784425,146.413788,-82.411705,-148.136307
310,208801092,146.506332,-82.426094,-148.229553
311,208817759,146.626205,-82.442589,-148.308655
312,208834426,146.752426,-82.458321,-148.409439
313,208851093,146.835342,-82.477287,-148.472794
314,208867760,146.926437,-82.495331,-148.550827
315,208884427,146.992004,-82.513634,-148.581390
316,208901094,147.072617,-82.531319,-148.645020
317,208917761,147.173996,-82.548706,-148.720230
318,208934428,147.249359,-82.563545,-148.776855
319,208951095,147.314117,-82.577675,-148.833282
320,208967762,147.382065,-82.590797,-148.888138
321,208984429,147.437851,-82.604134,-148.916122
322,209001096,147.519089,-82.616295,-148.961639
323,209017763,147.580383,-82.628868,-149.006943
324,209034430,147.612701,-82.639023,-149.029709
325,209051097,147.616013,-82.651802,-149.023346
326,209067764,147.601135,-82.668694,-148.987534
327,209084431,147.553116,-82.684875,-148.914764
328,209101098,147.477570,-82.699783,-148.844543
329,209117765,147.436813,-82.712883,-148.811981
330,209134432,147.410782,-82.723686,-148.773560
331,209151099,147.393539,-82.729836,-148.745377
332,209167766,147.364182,-82.734940,-148.707062
333,209184433,147.344635,-82.738937,-148.676239
334,209201100,147.365356,-82.739044,-148.665405
335,209217767,147.381317,-82.740364,-148.637360
336,209234434,147.384109,-82.742119,-148.599823
337,209251101,147.397644,-82.741394,-148.569763
338,209267768,147.351105,-82.743721,-148.478973
339,209284435,147.316360,-82.745773,-148.388947
340,209301102,147.249481,-82.749214,-148.282227
341,209317769,147.164474,-82.748291,-148.177002
342,209334436,147.122269,-82.748123,-148.097595
343,209351103,147.028305,-82.752945,-147.978348
344,209367770,146.998505,-82.748802,-147.897690
345,209384437,146.946320,-82.748047,-147.782547
346,209401104,146.894562,-82.743614,-147.697723
347,209417771,146.842545,-82.740501,-147.601791
348,209434438,146.781525,-82.737160,-147.513290
349,209451105,146.751343,-82.732292,-147.437286
350,209467772,146.704193,-82.728561,-147.365631
351,209484439,146.647980,-82.725433,-147.285919
352,209501106,146.599640,-82.724686,-147.222458
353,209517773,146.531219,-82.723579,-147.165482
354,209534440,146.481094,-82.721283,-147.106171
355,209551107,146.459381,-82.718483,-147.065140
356,209567774,146.429947,-82.716141,-147.019714
