sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:03:59_883 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
197,308709173,-173.874680,-30.131895,-52.321274
198,308725840,-175.602188,-30.727512,-52.918259
199,308742507,-176.822693,-31.920624,-53.488590
200,308759174,-176.368225,-34.167416,-53.973774
201,308775841,-175.096924,-37.114464,-54.178761
202,308792508,-174.496216,-40.524700,-54.184792
203,308809175,-174.251846,-44.493126,-54.006245
204,308825842,-174.472916,-49.096966,-53.554279
205,308842509,-176.023529,-53.977074,-52.691257
206,308859176,-177.809525,-59.464481,-51.285728
207,308875843,-179.488663,-65.571869,-48.952023
208,308892510,177.116241,-71.521019,-45.014111
209,308909177,169.834457,-77.482094,-36.994999
210,308925844,145.673676,-83.328972,-11.598123
211,308942511,73.474800,-84.014442,61.833656
212,308959178,43.004868,-78.365570,92.522362
213,308975845,36.061584,-72.653786,100.691177
214,308992512,33.051201,-68.046951,104.377792
215,309009179,31.429993,-65.498680,106.373474
216,309025846,30.062109,-64.397247,107.937408
217,309042513,31.793152,-65.824249,107.092163
218,309059180,36.113892,-68.846817,104.690216
219,309075847,40.740646,-72.801605,100.970627
220,309092514,39.884460,-73.060509,102.293777
221,309109181,34.900806,-72.659637,105.895157
222,309125848,46.313774,-76.352516,98.696846
223,309142515,64.399475,-80.044899,83.272011
224,309159182,64.574821,-81.842628,78.363884
225,309175849,74.398781,-83.458450,67.507286
226,309192516,112.380234,-84.279297,33.436096
227,309209183,126.214600,-84.308563,18.590097
228,309225850,130.626053,-84.479195,11.695927
229,309242517,147.498428,-83.381653,-2.655219
230,309259184,154.807816,-82.786018,-8.632576
231,309275851,155.807816,-82.506798,-12.699740
232,309292518,161.350525,-81.446388,-18.685055
233,309309185,165.148758,-80.755913,-22.546879
234,309325852,165.129440,-81.032043,-23.785791
235,309342519,166.032837,-80.825966,-25.089512
236,309359186,166.518906,-80.268272,-26.803696
237,309375853,165.859344,-80.165489,-27.857164
238,309392520,167.906754,-79.406082,-30.146458
239,309409187,170.358658,-78.863960,-32.131546
240,309425854,172.231644,-78.382072,-33.646938
241,309442521,174.401733,-77.685127,-34.920036
242,309459188,175.411469,-77.043205,-36.033642
243,309475855,176.579117,-76.282677,-37.044506
244,309492522,178.680557,-75.256012,-38.199581
245,309509189,-179.666275,-74.227119,-39.352158
246,309525856,-178.614517,-73.142754,-40.511692
247,309542523,-177.739853,-71.750969,-41.617737
248,309559190,-177.013123,-70.165070,-42.543907
249,309575857,-176.111389,-68.318443,-43.327263
250,309592524,-174.970749,-66.188194,-43.915615
251,309609191,-173.947266,-63.802246,-44.360455
252,309625858,-173.074829,-61.015530,-44.689880
253,309642525,-172.995300,-58.027649,-44.977997
254,309659192,-173.371124,-54.703724,-45.024090
255,309675859,-173.889282,-50.991192,-45.197670
256,309692526,-175.577713,-47.425377,-45.874313
257,309709193,-176.889008,-43.545147,-46.714729
258,309725860,-176.986252,-38.188805,-47.669941
259,309742527,-175.848526,-34.623547,-48.601070
260,309759194,-175.336273,-34.252628,-49.202175
261,309775861,-175.123810,-32.688496,-49.871422
262,309792528,-176.302628,-30.543671,-50.493778
263,309809195,-176.333405,-31.172789,-50.846813
