sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Un-synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-03-25_17:03:59_885 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
79,294045283,156.128189,-81.193687,-41.178646
80,294061950,156.165863,-81.109848,-40.780849
81,294078617,156.119751,-81.032623,-40.381985
82,294095284,156.102570,-80.938934,-40.036697
83,294111951,155.825577,-80.957695,-39.471703
84,294128618,155.858505,-80.939110,-39.256363
85,294145285,155.897461,-80.930962,-39.273769
86,294161952,156.021576,-80.933823,-39.437729
87,294178619,156.137131,-80.947510,-39.647720
88,294195286,156.004868,-80.957130,-39.784210
89,294211953,155.919418,-80.968040,-39.952950
90,294228620,155.797882,-80.948570,-40.210258
91,294245287,155.809204,-80.958672,-40.399025
92,294261954,155.786407,-81.007240,-40.503143
93,294278621,155.690491,-81.071770,-40.495716
94,294295288,155.564621,-81.176666,-40.459457
95,294311955,155.673492,-81.205826,-40.620190
96,294328622,155.689423,-81.270126,-40.681767
97,294345289,155.595047,-81.322372,-40.680550
98,294361956,155.480667,-81.360092,-40.762775
99,294378623,155.518280,-81.362190,-41.081821
100,294395290,155.506638,-81.417526,-41.317337
101,294411957,155.640503,-81.442879,-41.646381
102,294428624,155.750580,-81.406944,-42.136089
103,294445291,155.828232,-81.367012,-42.709946
104,294461958,155.985947,-81.312469,-43.383396
105,294478625,156.023560,-81.262978,-43.821026
106,294495292,155.996857,-81.170692,-44.326756
107,294511959,155.808746,-81.106445,-44.627377
108,294528626,155.636902,-81.029640,-44.918800
109,294545293,155.327881,-80.957779,-45.136269
110,294561960,155.048172,-80.857803,-45.285500
111,294578627,154.737473,-80.788429,-45.271961
112,294595294,154.212784,-80.822197,-44.772144
113,294611961,153.552231,-80.902061,-44.083221
114,294628628,152.202591,-81.176971,-42.504436
115,294645295,150.805450,-81.475647,-41.406384
116,294661962,149.487000,-82.224434,-39.982220
117,294678629,148.366394,-83.359467,-38.071831
118,294695296,145.647736,-84.631371,-33.952499
119,294711963,135.600754,-85.873932,-22.313366
120,294728630,110.157692,-86.723206,4.136764
121,294745297,84.020088,-86.690384,30.384861
122,294761964,71.414024,-86.314110,42.196571
123,294778631,57.201385,-85.781700,55.500229
124,294795298,39.596058,-84.808006,71.452110
125,294811965,24.530130,-82.797806,85.716408
126,294828632,18.110622,-80.161514,93.148453
127,294845299,16.616777,-78.421059,95.488510
128,294861966,15.542527,-77.232635,96.378525
129,294878633,13.878034,-76.089035,97.166367
130,294895300,12.801132,-74.886810,97.745956
131,294911967,13.097085,-73.797295,97.908897
