sep=,
DeviceTag:,Thigh
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_804 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
239,1589534047,7.629195,-65.686890,-51.141758
240,1589550714,7.653151,-65.677208,-51.198193
241,1589567381,7.680358,-65.668816,-51.249393
242,1589584048,7.735462,-65.661629,-51.314396
243,1589600715,7.794459,-65.654472,-51.381763
244,1589617382,7.842403,-65.652306,-51.444626
245,1589634049,7.889036,-65.652573,-51.499008
246,1589650716,7.916466,-65.657776,-51.544956
247,1589667383,7.912416,-65.666359,-51.578838
248,1589684050,7.875377,-65.675987,-51.592598
249,1589700717,7.830630,-65.684776,-51.587547
250,1589717384,7.795168,-65.696152,-51.565399
251,1589734051,7.727183,-65.710152,-51.531853
252,1589750718,7.639692,-65.720848,-51.492096
253,1589767385,7.580908,-65.725311,-51.431873
254,1589784052,7.526314,-65.728737,-51.343563
255,1589800719,7.449733,-65.729309,-51.254314
256,1589817386,7.372836,-65.724998,-51.185478
257,1589834053,7.397735,-65.703972,-51.165409
258,1589850720,7.424603,-65.681816,-51.175678
259,1589867387,7.437781,-65.667877,-51.174583
260,1589884054,7.443086,-65.648682,-51.136681
261,1589900721,7.421538,-65.636642,-51.062473
262,1589917388,7.329165,-65.636215,-51.005154
263,1589934055,7.238149,-65.634789,-50.965717
264,1589950722,7.198054,-65.633125,-50.944962
265,1589967389,7.141587,-65.639420,-0.000010
266,1589984056,7.085747,-65.645943,0.072785
267,1590000723,7.026193,-65.646896,0.154661
268,1590017390,6.935911,-65.647690,0.231656
269,1590034057,6.857268,-65.650810,0.304950
270,1590050724,6.815518,-65.652756,0.377205
271,1590067391,6.746606,-65.663353,0.453437
272,1590084058,6.661080,-65.679787,0.537097
273,1590100725,6.599828,-65.699844,0.611088
274,1590117392,6.554928,-65.721306,0.654727
275,1590134059,6.527664,-65.741844,0.682169
276,1590150726,6.517187,-65.760696,0.698350
277,1590167393,6.503406,-65.781364,0.699869
278,1590184060,6.472911,-65.800789,0.692425
279,1590200727,6.458877,-65.812660,0.677103
280,1590217394,6.477628,-65.816879,0.643174
281,1590234061,6.531424,-65.814110,0.587476
282,1590250728,6.612598,-65.807030,0.531613
283,1590267395,6.706824,-65.803833,0.487662
284,1590284062,6.790132,-65.813026,0.437359
285,1590300729,6.859690,-65.835579,0.377648
286,1590317396,6.932904,-65.867188,0.308957
287,1590334063,7.022704,-65.898209,0.234281
288,1590350730,7.129496,-65.925529,0.145543
289,1590367397,7.222157,-65.948753,0.059701
290,1590384064,7.294914,-65.960327,-0.012903
291,1590400731,7.352874,-65.958542,-0.069886
292,1590417398,7.400336,-65.942184,-0.115780
293,1590434065,7.436738,-65.907784,-0.148507
294,1590450732,7.459622,-65.857040,-0.164828
295,1590467399,7.467753,-65.791664,-0.171702
296,1590484066,7.474322,-65.710999,-0.163425
297,1590500733,7.471076,-65.618713,-0.143845
298,1590517400,7.445113,-65.521584,-0.111230
299,1590534067,7.408791,-65.426682,-0.078468
300,1590550734,7.382868,-65.332718,-0.048727
301,1590567401,7.362261,-65.237473,-0.012354
302,1590584068,7.356170,-65.143074,0.023335
303,1590600735,7.368239,-65.056473,0.056793
304,1590617402,7.395182,-64.989273,0.081178
305,1590634069,7.420100,-64.950233,0.088918
306,1590650736,7.428969,-64.944656,0.081458
307,1590667403,7.425316,-64.972664,0.064814
308,1590684070,7.429371,-65.026009,0.034762
309,1590700737,7.441127,-65.094521,-0.002032
310,1590717404,7.461745,-65.168716,-0.038469
311,1590734071,7.476732,-65.244492,-0.070356
312,1590750738,7.481493,-65.316566,-0.097610
313,1590767405,7.484107,-65.377892,-0.121536
314,1590784072,7.493337,-65.428505,-0.145227
315,1590800739,7.507803,-65.468132,-0.168024
316,1590817406,7.512222,-65.500984,-0.186868
317,1590834073,7.515646,-65.525970,-0.201518
318,1590850740,7.519737,-65.545792,-0.207548
319,1590867407,7.523148,-65.559883,-0.208124
320,1590884074,7.524725,-65.571838,-0.207385
321,1590900741,7.526815,-65.582222,-0.211659
322,1590917408,7.529879,-65.590599,-0.216397
323,1590934075,7.543944,-65.597198,-0.232378
324,1590950742,7.561115,-65.604774,-0.250180
325,1590967409,7.580836,-65.614372,-0.267227
326,1590984076,7.601266,-65.628952,-0.281687
327,1591000743,7.613474,-65.650360,-0.292168
328,1591017410,7.634258,-65.677765,-0.309258
329,1591034077,7.659420,-65.712143,-0.331221
330,1591050744,7.686826,-65.754379,-0.355920
331,1591067411,7.713407,-65.806221,-0.382757
332,1591084078,7.719475,-65.870529,-0.400251
333,1591100745,7.692847,-65.948051,-0.401386
334,1591117412,7.674511,-66.039825,-0.400476
335,1591134079,7.662558,-66.148430,-0.416929
336,1591150746,7.657025,-66.260117,-0.490508
337,1591167413,7.651486,-66.354225,-0.585681
338,1591184080,7.719424,-66.360611,-0.605297
339,1591200747,7.718009,-66.356728,-0.581120
340,1591217414,7.626716,-66.362404,-0.531731
341,1591234081,7.545411,-66.376801,-0.490924
342,1591250748,7.559146,-66.370628,-0.439156
343,1591267415,7.558200,-66.371078,-0.407693
344,1591284082,7.463506,-66.378273,-0.380732
345,1591300749,7.373969,-66.384300,-0.349980
346,1591317416,7.299753,-66.386185,-0.300563
347,1591334083,7.223583,-66.391029,-0.234723
348,1591350750,7.170751,-66.392738,-0.164844
349,1591367417,7.133506,-66.385216,-0.104243
350,1591384084,7.088958,-66.380135,-0.050725
351,1591400751,7.044591,-66.376167,0.001954
352,1591417418,7.034613,-66.370384,0.050118
353,1591434085,6.991930,-66.367813,0.133680
354,1591450752,6.903977,-66.370827,0.193242
355,1591467419,6.826002,-66.369270,0.253498
356,1591484086,6.787883,-66.365524,0.324222
357,1591500753,6.717037,-66.367264,0.411980
358,1591517420,6.636122,-66.371544,0.508981
359,1591534087,6.555791,-66.378792,0.598020
360,1591550754,6.441127,-66.395218,0.683340
361,1591567421,6.328876,-66.417686,0.760378
362,1591584088,6.262082,-66.435959,0.825428
363,1591600755,6.231919,-66.450493,0.880758
364,1591617422,6.213966,-66.463387,0.933650
365,1591634089,6.195647,-66.472130,0.974392
366,1591650756,6.166588,-66.480705,1.005778
367,1591667423,6.146348,-66.491928,1.015384
368,1591684090,6.155745,-66.501030,1.007601
369,1591700757,6.194231,-66.507217,0.988563
370,1591717424,6.240577,-66.511971,0.970209
371,1591734091,6.280231,-66.514313,0.959059
372,1591750758,6.305185,-66.513596,0.950521
373,1591767425,6.315173,-66.511177,0.945975
374,1591784092,6.327781,-66.509979,0.942028
375,1591800759,6.336743,-66.509377,0.937626
376,1591817426,6.335814,-66.512482,0.940633
377,1591834093,6.319968,-66.519684,0.954013
378,1591850760,6.292221,-66.529137,0.977900
379,1591867427,6.259315,-66.535873,1.009685
380,1591884094,6.220585,-66.538841,1.042048
381,1591900761,6.175869,-66.536507,1.079113
382,1591917428,6.128081,-66.531837,1.119455
383,1591934095,6.076495,-66.523254,1.159743
384,1591950762,6.033751,-66.511276,1.198200
385,1591967429,6.005187,-66.493607,1.232780
386,1591984096,5.979818,-66.469582,1.272481
387,1592000763,5.955295,-66.441872,1.308410
388,1592017430,5.927560,-66.412895,1.342868
389,1592034097,5.903297,-66.381920,1.368527
390,1592050764,5.878464,-66.349731,1.390724
391,1592067431,5.854052,-66.314980,1.406953
392,1592084098,5.830359,-66.277901,1.421193
393,1592100765,5.813621,-66.239609,1.427144
394,1592117432,5.791025,-66.199043,1.420193
395,1592134099,5.781429,-66.156929,1.399717
396,1592150766,5.767477,-66.114220,1.382079
397,1592167433,5.752963,-66.072289,1.357458
398,1592184100,5.764089,-66.028000,1.321733
399,1592200767,5.804771,-65.983719,1.270642
400,1592217434,5.867858,-65.935410,1.209747
401,1592234101,5.944183,-65.885384,1.143561
402,1592250768,6.026173,-65.834145,1.070793
403,1592267435,6.107621,-65.781174,0.997131
404,1592284102,6.189150,-65.727066,0.932075
405,1592300769,6.266738,-65.671417,0.879404
406,1592317436,6.331871,-65.616371,0.844376
407,1592334103,6.391919,-65.563461,0.817560
408,1592350770,6.437116,-65.510521,0.800927
409,1592367437,6.463107,-65.458023,0.796230
410,1592384104,6.473122,-65.407936,0.804705
411,1592400771,6.471206,-65.361534,0.820145
412,1592417438,6.458911,-65.316811,0.840050
413,1592434105,6.438488,-65.274223,0.862115
414,1592450772,6.426699,-65.231445,0.882005
415,1592467439,6.418980,-65.184792,0.911518
416,1592484106,6.403595,-65.135094,0.941380
417,1592500773,6.384682,-65.082954,0.973668
418,1592517440,6.374086,-65.027039,1.013654
419,1592534107,6.432276,-64.963348,1.029033
420,1592550774,6.487434,-64.906090,1.056760
421,1592567441,6.499322,-64.852272,1.106257
422,1592584108,6.491800,-64.798767,1.141288
423,1592600775,6.455633,-64.751190,1.176259
424,1592617442,6.407300,-64.700745,1.204031
425,1592634109,6.331072,-64.650627,1.252300
426,1592650776,6.246790,-64.594521,1.306186
427,1592667443,6.201578,-64.530930,1.353894
428,1592684110,6.197090,-64.458199,1.397479
429,1592700777,6.175385,-64.377235,1.445777
430,1592717444,6.119724,-64.288940,1.510181
431,1592734111,6.051761,-64.192688,1.591930
432,1592750778,5.979739,-64.079582,1.675983
433,1592767445,5.917755,-63.948959,1.767757
434,1592784112,5.872325,-63.798031,1.865024
435,1592800779,5.836722,-63.628376,1.967157
436,1592817446,5.782358,-63.442116,2.078440
437,1592834113,5.703797,-63.243851,2.181699
438,1592850780,5.623437,-63.033188,2.278524
439,1592867447,5.567214,-62.811234,2.355826
440,1592884114,5.539051,-62.577259,2.416171
441,1592900781,5.529400,-62.336643,2.474129
442,1592917448,5.531855,-62.086052,2.528260
443,1592934115,5.549941,-61.832291,2.566034
444,1592950782,5.554770,-61.570339,2.585284
445,1592967449,5.629230,-61.291870,2.586361
446,1592984116,5.730968,-61.007996,2.559448
447,1593000783,5.842929,-60.713177,2.507301
448,1593017450,5.999598,-60.414478,2.443395
449,1593034117,6.148686,-60.112667,2.373355
450,1593050784,6.269387,-59.811142,2.300867
451,1593067451,6.397058,-59.500908,2.231348
452,1593084118,6.497941,-59.187618,2.171269
453,1593100785,6.548812,-58.870926,2.122226
454,1593117452,6.623085,-58.545158,2.071250
