sep=,
DeviceTag:,Shank
FirmwareVersion:,1.6.0
AppVersion:,2020.4.1
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Orientation(Euler)
StartTime: ,2021-04-15_09:59:44_798 CDT
© Xsens Technologies B. V. 2005-2020

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z
153,1588084018,18.848427,-66.592743,99.150429
154,1588100685,18.843658,-66.575714,99.154350
155,1588117352,18.845490,-66.558678,99.167984
156,1588134019,18.862761,-66.537621,99.193008
157,1588150686,18.880411,-66.516479,99.234901
158,1588167353,18.906715,-66.493851,99.299538
159,1588184020,18.926434,-66.477051,99.385857
160,1588200687,18.914825,-66.467987,99.485664
161,1588217354,18.895620,-66.470543,99.598854
162,1588234021,18.843065,-66.480598,99.723900
163,1588250688,18.746031,-66.500107,99.864159
164,1588267355,18.517607,-66.530998,100.051872
165,1588284022,18.428900,-66.543182,100.194519
166,1588300689,18.309664,-66.552139,100.335457
167,1588317356,18.210711,-66.555588,100.453857
168,1588334023,18.106146,-66.565697,100.545258
169,1588350690,18.019234,-66.593346,100.578300
170,1588367357,17.965054,-66.632034,100.555603
171,1588384024,17.988598,-66.667206,100.457550
172,1588400691,18.001776,-66.700172,100.342850
173,1588417358,18.044842,-66.725075,100.212578
174,1588434025,18.160910,-66.741928,100.077408
175,1588450692,18.214182,-66.749565,99.995476
176,1588467359,18.250727,-66.748497,99.909386
177,1588484026,18.331545,-66.735672,99.796432
178,1588500693,18.417761,-66.723816,99.670906
179,1588517360,18.445448,-66.715263,99.575760
180,1588534027,18.464724,-66.706367,99.496620
181,1588550694,18.485106,-66.695442,99.427917
182,1588567361,18.461405,-66.684349,99.390106
183,1588584028,18.426085,-66.670334,99.362991
184,1588600695,18.366600,-66.654167,99.354919
185,1588617362,18.283278,-66.640038,99.368690
186,1588634029,18.210402,-66.625755,99.393906
187,1588650696,18.100813,-66.619156,99.458168
188,1588667363,17.962360,-66.619553,99.544022
189,1588684030,17.407177,-66.637695,99.809631
190,1588700697,16.208988,-66.693726,100.388260
191,1588717364,14.370445,-66.755661,101.268059
192,1588734031,11.681721,-66.727394,102.628456
193,1588750698,9.454576,-66.759140,103.850410
194,1588767365,9.685563,-66.821602,103.945145
195,1588784032,9.635794,-66.836075,103.946518
196,1588800699,9.521505,-66.871964,104.062241
197,1588817366,9.237411,-66.909004,104.199867
198,1588834033,9.301005,-66.901421,104.085297
199,1588850700,9.666499,-66.885262,103.818153
200,1588867367,9.770537,-66.907936,103.662476
201,1588884034,9.808065,-66.943405,103.552940
202,1588900701,9.866116,-66.973541,103.470123
203,1588917368,9.964801,-66.985458,103.416336
204,1588934035,10.102420,-66.992180,103.364586
205,1588950702,10.273811,-66.999336,103.305038
206,1588967369,10.403793,-67.016975,103.256454
207,1588984036,10.515161,-67.048431,103.212959
208,1589000703,10.659346,-67.098167,103.149185
209,1589017370,10.761805,-67.158699,103.115364
210,1589034037,10.799602,-67.229774,103.122620
211,1589050704,10.831179,-67.299591,103.136253
212,1589067371,10.854001,-67.369675,103.148117
213,1589084038,10.821114,-67.446625,103.177719
214,1589100705,10.798678,-67.520386,103.198563
215,1589117372,10.790960,-67.587654,103.202980
216,1589134039,10.747781,-67.653076,103.213173
217,1589150706,10.716424,-67.717461,103.207748
218,1589167373,10.727372,-67.777000,103.176994
219,1589184040,10.707777,-67.839798,103.136375
220,1589200707,10.657290,-67.904190,103.108055
221,1589217374,10.545675,-67.968071,103.132576
222,1589234041,10.376721,-68.029114,103.233612
223,1589250708,10.232091,-68.075401,103.364883
224,1589267375,10.071769,-68.105446,103.513451
225,1589284042,9.914790,-68.122475,103.640877
226,1589300709,9.819598,-68.132973,103.715027
227,1589317376,9.745569,-68.141533,103.767212
228,1589334043,9.599348,-68.142303,103.841347
229,1589350710,9.471491,-68.141792,103.916382
230,1589367377,9.427700,-68.126678,103.949867
231,1589384044,9.389603,-68.106010,103.978035
232,1589400711,9.345957,-68.084312,103.999847
233,1589417378,9.323277,-68.061172,104.007721
234,1589434045,9.327022,-68.041351,103.994705
235,1589450712,9.328526,-68.020515,103.970299
236,1589467379,9.343747,-67.998993,103.928436
237,1589484046,9.399585,-67.976089,103.859177
238,1589500713,9.484814,-67.949699,103.770134
239,1589517380,9.559826,-67.927048,103.684563
240,1589534047,9.631874,-67.908440,103.594093
241,1589550714,9.666794,-67.894783,103.519157
242,1589567381,9.683472,-67.882317,103.458832
243,1589584048,9.744420,-67.868546,103.383713
244,1589600715,9.816753,-67.857735,103.304726
245,1589617382,9.885546,-67.846397,103.217010
246,1589634049,9.969594,-67.836578,103.105301
247,1589650716,10.047617,-67.827545,102.986130
248,1589667383,10.099706,-67.819183,102.866684
249,1589684050,10.113157,-67.814842,102.753799
250,1589700717,10.111560,-67.808121,102.647873
251,1589717384,10.093331,-67.797401,102.546211
252,1589734051,10.069509,-67.779572,102.439766
253,1589750718,10.057729,-67.757500,102.322708
254,1589767385,10.032902,-67.731705,102.210022
255,1589784052,9.916411,-67.698120,102.143280
256,1589800719,9.734896,-67.655716,102.104500
257,1589817386,9.824396,-67.609161,102.026100
258,1589834053,9.890808,-67.589905,102.012688
259,1589850720,9.803568,-67.589172,102.123970
260,1589867387,9.639215,-67.577194,102.288658
261,1589884054,9.605071,-67.560707,102.358902
262,1589900721,9.658669,-67.532326,102.356140
263,1589917388,9.607793,-67.520653,102.381180
264,1589934055,9.485681,-67.534973,102.448212
265,1589950722,9.397691,-67.548309,102.518311
266,1589967389,9.320487,-67.554131,0.000002
267,1589984056,9.277801,-67.552185,0.053489
268,1590000723,9.244941,-67.557526,0.113808
269,1590017390,9.125327,-67.572502,0.228982
270,1590034057,8.973121,-67.586929,0.369068
271,1590050724,8.900845,-67.594864,0.469431
272,1590067391,8.844264,-67.607285,0.539346
273,1590084058,8.780193,-67.622360,0.596196
274,1590100725,8.738975,-67.643417,0.655430
275,1590117392,8.639443,-67.678070,0.763398
276,1590134059,8.496636,-67.721306,0.906559
277,1590150726,8.366189,-67.764450,1.032288
278,1590167393,8.246239,-67.804550,1.123915
279,1590184060,8.166092,-67.838310,1.155938
280,1590200727,8.165483,-67.870422,1.119076
281,1590217394,8.225176,-67.907249,1.038761
282,1590234061,8.298317,-67.952087,0.952264
283,1590250728,8.403524,-67.999565,0.852286
284,1590267395,8.546413,-68.036957,0.741661
285,1590284062,8.675664,-68.060120,0.641946
286,1590300729,8.746404,-68.073235,0.578608
287,1590317396,8.792131,-68.075600,0.536420
288,1590334063,8.849385,-68.073685,0.495076
289,1590350730,8.901861,-68.074867,0.463109
290,1590367397,8.937753,-68.081779,0.433976
291,1590384064,8.962135,-68.097198,0.398923
292,1590400731,8.989566,-68.123749,0.355669
293,1590417398,9.031738,-68.165848,0.302563
294,1590434065,9.084179,-68.231079,0.241013
295,1590450732,9.146613,-68.323471,0.167623
296,1590467399,9.210398,-68.444664,0.088620
297,1590484066,9.285669,-68.588181,0.003708
298,1590500733,9.370205,-68.749130,-0.087841
299,1590517400,9.450494,-68.922112,-0.181027
300,1590534067,9.495744,-69.105507,-0.258755
301,1590550734,9.490810,-69.296356,-0.313936
302,1590567401,9.437012,-69.486008,-0.344564
303,1590584068,9.412039,-69.655853,-0.386071
304,1590600735,9.458847,-69.789246,-0.447867
305,1590617402,9.540241,-69.877953,-0.514866
306,1590634069,9.598531,-69.919533,-0.559942
307,1590650736,9.613881,-69.920029,-0.579276
308,1590667403,9.597255,-69.883385,-0.575380
309,1590684070,9.554121,-69.820496,-0.546906
310,1590700737,9.494935,-69.742226,-0.499570
311,1590717404,9.438262,-69.655975,-0.446230
312,1590734071,9.384199,-69.571098,-0.396335
313,1590750738,9.325370,-69.493675,-0.349921
314,1590767405,9.273254,-69.428970,-0.313698
315,1590784072,9.242584,-69.378136,-0.292066
316,1590800739,9.217647,-69.342049,-0.276139
317,1590817406,9.193459,-69.316658,-0.263090
318,1590834073,9.169065,-69.299248,-0.249678
319,1590850740,9.158922,-69.285713,-0.242220
320,1590867407,9.151654,-69.279320,-0.232139
321,1590884074,9.149435,-69.279099,-0.225425
322,1590900741,9.136454,-69.282074,-0.213233
323,1590917408,9.125378,-69.284180,-0.198137
324,1590934075,9.108068,-69.282913,-0.176189
325,1590950742,9.096320,-69.275719,-0.158721
326,1590967409,9.095923,-69.262390,-0.152606
327,1590984076,9.109661,-69.237579,-0.157876
328,1591000743,9.112600,-69.202072,-0.158499
329,1591017410,9.105123,-69.156677,-0.145276
330,1591034077,9.087313,-69.103851,-0.120316
331,1591050744,9.062061,-69.044113,-0.088682
332,1591067411,9.029311,-68.976578,-0.061212
333,1591084078,9.005696,-68.898293,-0.046706
334,1591100745,8.975146,-68.808594,-0.037382
335,1591117412,8.919259,-68.702896,-0.008949
336,1591134079,8.825044,-68.579369,0.067310
337,1591150746,8.658707,-68.453430,0.219984
338,1591167413,8.522234,-68.357391,0.396701
339,1591184080,8.400987,-68.372108,0.541309
340,1591200747,8.389639,-68.406174,0.602752
341,1591217414,8.242883,-68.441780,0.715974
342,1591234081,8.038168,-68.444847,0.856558
343,1591250748,8.067604,-68.439232,0.889262
344,1591267415,8.095106,-68.440384,0.909533
345,1591284082,7.953232,-68.457771,0.986028
346,1591300749,7.837022,-68.472450,1.036459
347,1591317416,7.810452,-68.475822,1.034684
348,1591334083,7.787472,-68.467178,1.042937
349,1591350750,7.782300,-68.456169,1.059001
350,1591367417,7.770440,-68.451141,1.096650
351,1591384084,7.707733,-68.448639,1.168829
352,1591400751,7.634704,-68.444565,1.245720
353,1591417418,7.610610,-68.438423,1.290830
354,1591434085,7.661722,-68.426506,1.303581
355,1591450752,7.525795,-68.431778,1.412530
356,1591467419,7.357180,-68.448456,1.552836
357,1591484086,7.290003,-68.457985,1.656492
358,1591500753,7.200485,-68.463936,1.765687
359,1591517420,7.107836,-68.465462,1.871961
360,1591534087,7.038270,-68.478363,1.956609
361,1591550754,6.916608,-68.500198,2.052058
362,1591567421,6.782367,-68.525993,2.148730
363,1591584088,6.702601,-68.548843,2.225683
364,1591600755,6.663717,-68.565971,2.287776
365,1591617422,6.656867,-68.576035,2.329576
366,1591634089,6.657131,-68.583138,2.352379
367,1591650756,6.646820,-68.592239,2.367694
368,1591667423,6.624269,-68.604050,2.379870
369,1591684090,6.617064,-68.615494,2.384762
370,1591700757,6.638027,-68.621658,2.381148
371,1591717424,6.672768,-68.626389,2.370694
372,1591734091,6.720047,-68.625771,2.350953
373,1591750758,6.755975,-68.624001,2.332387
374,1591767425,6.772238,-68.620644,2.320661
375,1591784092,6.782883,-68.617867,2.315485
376,1591800759,6.783216,-68.617737,2.319807
377,1591817426,6.776106,-68.621971,2.328427
378,1591834093,6.755151,-68.629547,2.347058
379,1591850760,6.727602,-68.638756,2.372419
380,1591867427,6.696237,-68.647438,2.401567
381,1591884094,6.650252,-68.653809,2.443385
382,1591900761,6.596249,-68.654488,2.491174
383,1591917428,6.538218,-68.653084,2.540012
384,1591934095,6.487949,-68.649582,2.580616
385,1591950762,6.441863,-68.639351,2.621990
386,1591967429,6.407631,-68.621170,2.660033
387,1591984096,6.380384,-68.596931,2.700805
388,1592000763,6.342799,-68.572525,2.748897
389,1592017430,6.294967,-68.546753,2.802351
390,1592034097,6.240149,-68.520844,2.857737
391,1592050764,6.197959,-68.492180,2.897714
392,1592067431,6.156397,-68.459549,2.932265
393,1592084098,6.124669,-68.423790,2.951967
394,1592100765,6.107975,-68.385399,2.958196
395,1592117432,6.062409,-68.347336,2.974107
396,1592134099,6.011914,-68.308327,2.987388
397,1592150766,5.993619,-68.265640,2.975216
398,1592167433,5.979164,-68.223206,2.950045
399,1592184100,5.985588,-68.178093,2.915047
400,1592200767,6.022674,-68.130600,2.866069
401,1592217434,6.077684,-68.080170,2.808314
402,1592234101,6.151284,-68.024857,2.741227
403,1592250768,6.226526,-67.968811,2.674726
404,1592267435,6.288606,-67.913033,2.617648
405,1592284102,6.350844,-67.855431,2.567992
406,1592300769,6.413318,-67.796165,2.528381
407,1592317436,6.471758,-67.736404,2.497849
408,1592334103,6.522300,-67.678123,2.476014
409,1592350770,6.555547,-67.623039,2.470435
410,1592367437,6.565880,-67.570633,2.481077
